130D01,[SE_かごめ_0D_無音]
130E01,[SE_かごめ_0E_無音]
130F01,[SE_かごめ_0F_無音]

130002,[SE_弥勒_撃技１]
130102,[SE_弥勒_攻撃２]
130202,[SE_弥勒_攻撃３]
130302,[SE_弥勒_攻撃４]
130402,[SE_弥勒_04]
130502,[SE_弥勒_05]
130602,[SE_弥勒_06]
130702,[SE_弥勒_07]
130802,[SE_弥勒_08]
130902,[SE_弥勒_0B]
130A02,[SE_弥勒_0A]
130B02,[SE_弥勒_0B]
130C02,[SE_弥勒_0C]
130D02,[SE_弥勒_0D]
130E02,[SE_弥勒_0E]
130F02,[SE_弥勒_0F_無音]

130003,[SE_珊瑚_撃技１]
130103,[SE_珊瑚_攻撃２]
130203,[SE_珊瑚_攻撃３]
130303,[SE_珊瑚_攻撃４]
130403,[SE_珊瑚_04]
130503,[SE_珊瑚_05]
130603,[SE_珊瑚_06]
130703,[SE_珊瑚_07]
130803,[SE_珊瑚_08]
130903,[SE_珊瑚_0B]
130A03,[SE_珊瑚_0A]
130B03,[SE_珊瑚_0B]
130C03,[SE_珊瑚_0C]
130D03,[SE_珊瑚_0D]
130E03,[SE_珊瑚_0E_無音]
130F03,[SE_珊瑚_0F_無音]

130004,[SE_七宝_撃技１]
130104,[SE_七宝_攻撃２]
130204,[SE_七宝_攻撃３]
130304,[SE_七宝_攻撃４]
130404,[SE_七宝_04]
130504,[SE_七宝_05]
130604,[SE_七宝_06]
130704,[SE_七宝_07]
130804,[SE_七宝_08]
130904,[SE_七宝_0B]
130A04,[SE_七宝_0A]
130B04,[SE_七宝_0B]
130C04,[SE_七宝_0C]
130D04,[SE_七宝_0D_無音]
130E04,[SE_七宝_0E_無音]
130F04,[SE_七宝_0F_無音]

130005,[SE_鋼牙_撃技１]
130105,[SE_鋼牙_攻撃２]
130205,[SE_鋼牙_攻撃３]
130305,[SE_鋼牙_攻撃４]
130405,[SE_鋼牙_04]
130505,[SE_鋼牙_05]
130605,[SE_鋼牙_06]
130705,[SE_鋼牙_07]
130805,[SE_鋼牙_08]
130905,[SE_鋼牙_0B]
130A05,[SE_鋼牙_0A]
130B05,[SE_鋼牙_0B]
130C05,[SE_鋼牙_0C]
130D05,[SE_鋼牙_0D]
130E05,[SE_鋼牙_0E]
130F05,[SE_鋼牙_0F]

130006,[SE_桔梗_撃技１]
130106,[SE_桔梗_攻撃２]
130206,[SE_桔梗_攻撃３]
130306,[SE_桔梗_攻撃４]
130406,[SE_桔梗_04]
130506,[SE_桔梗_05]
130606,[SE_桔梗_06]
130706,[SE_桔梗_07]
130806,[SE_桔梗_08]
130906,[SE_桔梗_0B]
130A06,[SE_桔梗_0A]
130B06,[SE_桔梗_0B]
130C06,[SE_桔梗_0C]
130D06,[SE_桔梗_0D]
130E06,[SE_桔梗_0E]
130F06,[SE_桔梗_0F]

130007,[SE_殺生丸_撃技１]
130107,[SE_殺生丸_攻撃２]
130207,[SE_殺生丸_攻撃３]
130307,[SE_殺生丸_攻撃４]
130407,[SE_殺生丸_04]
130507,[SE_殺生丸_05]
130607,[SE_殺生丸_06]
130707,[SE_殺生丸_07]
