7A,セ
7B,せ
7C,ソ
7D,そ
7E,タ
7F,た
80,チ
81,ち
82,ツ
83,つ
84,テ
85,て
86,ト
87,と
88,ウ
89,う
8A,ア
8B,あ
8C,イ
8D,い
8E,エ
8F,え
90,オ
91,お
92,ナ
93,な
94,ニ
95,に
96,ヌ
97,ぬ
98,ネ
99,ね
9A,ノ
9B,の
9C,マ
9D,ま
9E,ミ
9F,み
A0,ム
A1,む
A2,メ
A3,め
A4,モ
A5,も
A6,ラ
A7,ら
A8,リ
A9,り
AA,ル
AB,る
AC,レ
AD,れ
AE,ロ
AF,ろ
B0,ヤ
B1,や
B2,ユ
B3,ゆ
B4,ヨ
B5,よ
B6,ワ
B7,わ
B8,ン
B9,ん
BA,ヲ
BB,を
BC,ッ
BD,っ
BE,ャ
BF,ゃ
C0,ュ
C1,ゅ
C2,ョ
C3,ょ
C4,ァ
C5,ー
C6,ィ
C7,…
C8,ゥ
C9,！
CA,ェ
CB,？
CC,ォ
CD,、
CE,/
CF,：
D0,「
D1,」
D2,。
D3,+
D4,「
D5,（
D6,）
D7,・
D8,……
D9,帝国
DA,って
DB,った
DC,幻獣
DD,ない
DE,して
DF,世界
E0,てい
E1,ガストラ「
E2,ケフカ「
E3,から
E4,この
E5,魔導
E6,バナン「
E7,んだ
E8,兵士
E9,でござる
EA,シド「
EB,の力
EC,じゃ
ED,てくれ
EE,だ。
EF,人間
F0,ティナ
F1,ロック
F2,カイエン
F3,シャドウ
F4,エドガー
F5,マッシュ
F6,セリス
F7,ストラゴス
F8,リルム
F9,セッツァー
FA,モグ
FB,ガウ
FC,ゴゴ
FD,ウーマロ
FE,ウェッジ
FF,　
0000,NULL
1C00,世
1C01,見
1C02,言
1C03,導
1C04,兵
1C05,来
1C06,今
1C07,子
1C08,眠
1C09,否
1C0A,奏
1C0B,即
1C0C,英
1C0D,渦
1C0E,常
1C0F,門
1C10,思
1C11,軍
1C12,村
1C13,知
1C14,聞
1C15,様
1C16,町
1C17,話
1C18,家
1C19,所
1C1A,女
1C1B,城
1C1C,合
1C1D,将
1C1E,老
1C1F,日
1C20,逃
1C21,待
1C22,本
1C23,目
1C24,込
1C25,名
1C26,年
1C27,最
1C28,助
1C29,当
1C2A,説
1C2B,配
1C2C,娘
1C2D,度
1C2E,父
1C2F,開
1C30,違
1C31,場
1C32,向
1C33,険
1C34,会
1C35,男
1C36,通
1C37,昔
1C38,立
1C39,歌
1C3A,好
1C3B,危
1C3C,返
1C3D,誰
1C3E,残
1C3F,悪
1C40,三
1C41,伝
1C42,貴
1C43,結
1C44,研
1C45,考
1C46,皆
1C47,屋
1C48,機
1C49,北
1C4A,帰
1C4B,呼
1C4C,親
1C4D,船
1C4E,争
1C4F,近
1C50,君
1C51,宝
1C52,壁
1C53,平
1C54,戻
1C55,乗
1C56,封
1C57,金
1C58,街
1C59,明
1C5A,少
1C5B,住
1C5C,紙
1C5D,東
1C5E,兄
1C5F,部
1C60,和
1C61,強
1C62,艇
1C63,始
1C64,感
1C65,取
1C66,作
1C67,意
1C68,早
1C69,信
1C6A,内
1C6B,族
1C6C,決
1C6D,陸
1C6E,運
1C6F,切
1C70,原
1C71,商
1C72,土
1C73,殿
1C74,山
1C75,別
1C76,都
1C77,止
1C78,口
1C79,夫
1C7A,情
1C7B,面
1C7C,関
1C7D,得
1C7E,官
1C7F,供
1C80,丈
1C81,望
1C82,安
1C83,組
1C84,裏
1C85,南
1C86,恐
1C87,多
1C88,支
1C89,直
1C8A,壊
1C8B,島
1C8C,幸
1C8D,師
1C8E,砂
1C8F,市
1C90,番
1C91,役
1C92,勝
1C93,械
1C94,書
1C95,顔
1C96,拓
1C97,捕
1C98,血
1C99,選
1C9A,若
1C9B,食
1C9C,計
1C9D,高
1C9E,抜
1C9F,失
1CA0,優
1CA1,港
1CA2,息
1CA3,苦
1CA4,他
1CA5,足
1CA6,休
1CA7,急
1CA8,協
1CA9,川
1CAA,突
1CAB,利
1CAC,酒
1CAD,品
1CAE,許
1CAF,二
1CB0,氷
1CB1,勢
1CB2,然
1CB3,弟
1CB4,漠
1CB5,葉
1CB6,塔
1CB7,表
1CB8,姿
1CB9,付
1CBA,派
1CBB,希
1CBC,要
1CBD,彼
1CBE,邪
1CBF,頭
1CC0,終
1CC1,教
1CC2,文
1CC3,芝
1CC4,案
1CC5,居
1CC6,忘
1CC7,像
1CC8,密
1CC9,洞
1CCA,由
1CCB,窟
1CCC,西
1CCD,隊
1CCE,声
1CCF,画
1CD0,着
1CD1,簡
1CD2,代
1CD3,母
1CD4,旅
1CD5,階
1CD6,欲
1CD7,初
1CD8,的
1CD9,負
1CDA,格
1CDB,小
1CDC,盟
1CDD,報
1CDE,蛇
1CDF,第
1CE0,炭
1CE1,共
1CE2,客
1CE3,犬
1CE4,新
1CE5,憶
1CE6,劇
1CE7,悲
1CE8,係
1CE9,音
1CEA,注
1CEB,迷
1CEC,増
1CED,主
1CEE,遠
1CEF,冒
1CF0,脈
1CF1,送
1CF2,台
1CF3,久
1CF4,片
1CF5,集
1CF6,起
1CF7,令
1CF8,薬
1CF9,願
1CFA,坑
1CFB,有
1CFC,売
1CFD,記
1CFE,約
1CFF,束
1D00,走
1D01,扉
1D02,臣
1D03,解
1D04,術
1D05,掘
1D06,野
1D07,活
1D08,毎
1D09,群
1D0A,民
1D0B,魂
1D0C,正
1D0D,逆
1D0E,過
1D0F,存
1D10,速
1D11,古
1D12,再
1D13,絵
1D14,在
1D15,右
1D16,監
1D17,低
1D18,投
1D19,織
1D1A,応
1D1B,震
1D1C,怪
1D1D,首
1D1E,故
1D1F,泉
1D20,博
1D21,左
1D22,暴
1D23,楽
1D24,位
1D25,罪
1D26,進
1D27,白
1D28,牢
1D29,夜
1D2A,角
1D2B,充
1D2C,去
1D2D,調
1D2E,対
1D2F,礼
1D30,森
1D31,掌
1D32,霊
1D33,鳥
1D34,箱
1D35,木
1D36,室
1D37,裁
1D38,焼
1D39,泣
1D3A,服
1D3B,性
1D3C,級
1D3D,詞
1D3E,満
1D3F,未
1D40,畑
1D41,題
1D42,読
1D43,普
1D44,賊
1D45,問
1D46,異
1D47,段
1D48,閉
1D49,憎
1D4A,産
1D4B,救
1D4C,友
1D4D,花
1D4E,才
1D4F,店
1D50,学
1D51,押
1D52,困
1D53,志
1D54,育
1D55,予
1D56,孫
1D57,恥
1D58,例
1D59,勇
1D5A,潜
1D5B,構
1D5C,冷
1D5D,団
1D5E,誠
1D5F,亡
1D60,熊
1D61,精
1D62,禁
1D63,謝
1D64,恋
1D65,工
1D66,赤
1D67,買
1D68,属
1D69,隠
1D6A,忠
1D6B,似
1D6C,永
1D6D,登
1D6E,末
1D6F,退
1D70,植
1D71,底
1D72,細
1D73,移
1D74,語
1D75,探
1D76,字
1D77,衛
1D78,打
1D79,重
1D7A,印
1D7B,護
1D7C,嫌
1D7D,置
1D7E,怖
1D7F,刻
1D80,議
1D81,挑
1D82,昨
1D83,搬
1D84,狩
1D85,鉄
1D86,婚
1D87,粒
1D88,建
1D89,各
1D8A,横
1D8B,価
1D8C,互
1D8D,静
1D8E,答
1D8F,骨
1D90,妃
1D91,覚
1D92,申
1D93,条
1D94,演
1D95,指
1D96,念
1D97,岬
1D98,宿
1D99,撤
1D9A,恩
1D9B,件
1D9C,接
1D9D,豊
1D9E,崖
1D9F,芽
1DA0,渡
1DA1,栄
1DA2,示
1DA3,航
1DA4,蒸
1DA5,圧
1DA6,滝
1DA7,戒
1DA8,継
1DA9,仕
1DAA,春
1DAB,広
1DAC,際
1DAD,凶
1DAE,岸
1DAF,襲
1DB0,巣
1DB1,貿
1DB2,独
1DB3,旗
1DB4,謎
1DB5,巨
1DB6,談
1DB7,警
1DB8,辺
1DB9,庭
1DBA,茶
1DBB,耳
1DBC,承
1DBD,匠
1DBE,途
1DBF,富
1DC0,質
1DC1,秀
1DC2,舷
1DC3,幼
1DC4,準
1DC5,造
1DC6,求
1DC7,杯
1DC8,納
1DC9,験
1DCA,試
1DCB,易
1DCC,鼻
1DCD,深
1DCE,値
1DCF,惨
1DD0,浮
1DD1,告
1DD2,占
1DD3,朝
1DD4,形
1DD5,幽
1DD6,判
1DD7,黄
1DD8,祖
1DD9,境
1DDA,庫
1DDB,惑
1DDC,奪
1DDD,般
1DDE,胆
1DDF,涙
1DE0,武
1DE1,与
1DE2,用
1DE3,落
1DE4,理
1DE5,両
1DE6,力
1DE7,列
1DE8,連
1DE9,帯
1DEA,図
1DEB,業
1DEC,座
1DED,界
1DEE,  
1DEF,
1DF0,々
1DF1,以
1DF2,引
1DF3,貝
1DF4,何
1DF5,化
1DF6,可
1DF7,加
1DF8,回
1DF9,外
1DFA,害
1DFB,確
1DFC,完
1DFD,味
1DFE,毒
1DFF,一
1E00,防
1E01,間
1E02,器
1E03,吸
1E04,行
1E05,具
1E06,下
1E07,穴
1E08,現
1E09,元
1E0A,攻
1E0B,後
1E0C,混
1E0D,士
1E0E,視
1E0F,使
1E10,時
1E11,次
1E12,自
1E13,持
1E14,実
1E15,者
1E16,弱
1E17,手
1E18,守
1E19,受
1E1A,収
1E1B,出
1E1C,消
1E1D,障
1E1E,傷
1E1F,状
1E20,上
1E21,色
1E22,身
1E23,人
1E24,水
1E25,数
1E26,制
1E27,成
1E28,石
1E29,先
1E2A,戦
1E2B,全
1E2C,素
1E2D,装
1E2E,続
1E2F,体
1E30,態
1E31,脱
1E32,単
1E33,治
1E34,中
1E35,仲
1E36,長
1E37,追
1E38,敵
1E39,点
1E3A,盗
1E3B,倒
1E3C,等
1E3D,道
1E3E,動
1E3F,同
1E40,特
1E41,入
1E42,能
1E43,倍
1E44,発
1E45,半
1E46,反
1E47,備
1E48,不
1E49,復
1E4A,物
1E4B,分
1E4C,変
1E4D,歩
1E4E,方
1E4F,放
1E50,Ａ
1E51,Ｂ
1E52,Ｘ
1E53,Ｙ
1E54,Ｌ
1E55,Ｒ
1E56,Ｅ
1E57,Ｈ
1E58,Ｍ
1E59,Ｐ
1E5A,Ｃ
1E5B,Ｔ
1E5C,Ｖ
1E5D,Ｓ
1E5E,岩
1E5F,％
1E60,沈
1E61,黙
1E62,御
1E63,狂
1E64,張
1E65,効
1E66,除
1E67,複
1E68,瀕
1E69,麻
1E6A,痺
1E6B,率
1E6C,定
1E6D,避
1E6E,伴
1E6F,滑
1E70,闇
1E71,睡
1E72,果
1E73,費
1E74,量
1E75,減
1E76,繰
1E77,系
1E78,算
1E79,型
1E7A,換
1E7B,折
1E7C,晩
1E7D,致
1E7E,浴
1E7F,床
1E80,阿
1E81,愛
1E82,暗
1E83,影
1E84,円
1E85,炎
1E86,焔
1E87,燕
1E88,艶
1E89,王
1E8A,凰
1E8B,奥
1E8C,火
1E8D,香
1E8E,華
1E8F,我
1E90,牙
1E91,海
1E92,快
1E93,鶴
1E94,気
1E95,鬼
1E96,義
1E97,技
1E98,究
1E99,極
1E9A,空
1E9B,激
1E9C,撃
1E9D,月
1E9E,剣
1E9F,幻
1EA0,虎
1EA1,弧
1EA2,鼓
1EA3,光
1EA4,皇
1EA5,功
1EA6,哮
1EA7,豪
1EA8,剛
1EA9,黒
1EAA,殺
1EAB,斬
1EAC,死
1EAD,車
1EAE,修
1EAF,獣
1EB0,昇
1EB1,翔
1EB2,衝
1EB3,真
1EB4,心
1EB5,神
1EB6,刃
1EB7,陣
1EB8,瑞
1EB9,生
1EBA,星
1EBB,千
1EBC,旋
1EBD,相
1EBE,想
1EBF,爽
1EC0,大
1EC1,弾
1EC2,断
1EC3,地
1EC4,超
1EC5,蝶
1EC6,跳
1EC7,天
1EC8,転
1EC9,怒
1ECA,刀
1ECB,闘
1ECC,波
1ECD,破
1ECE,覇
1ECF,爆
1ED0,飛
1ED1,秘
1ED2,美
1ED3,必
1ED4,百
1ED5,舞
1ED6,風
1ED7,法
1ED8,咆
1ED9,鳳
1EDA,魔
1EDB,無
1EDC,夢
1EDD,命
1EDE,鳴
1EDF,冥
1EE0,滅
1EE1,妖
1EE2,翼
1EE3,羅
1EE4,雷
1EE5,乱
1EE6,嵐
1EE7,柳
1EE8,竜
1EE9,龍
1EEA,流
1EEB,輪
1EEC,烈
1EED,裂
1EEE,狼
1EEF,
1EF0,毛
1EF1,皮
1EF2,透
1EF3,個
1EF4,経
1EF5,盾
1EF6,雄
1EF7,○
1EF8,
1EF9,
1EFA,
1EFB,
1EFC,
1EFD,
1EFE,
1F00,糸
1F01,銭
1F02,青
1F03,号
1F04,呪
1F05,倉
1F06,隅
1F07,改
1F08,傾
1F09,責
1F0A,訪
1F0B,程
1F0C,墓
1F0D,犯
1F0E,雪
1F0F,0x1F0F
1F10,罠
1F11,遺
1F12,働
1F13,妻
1F14,羽
1F15,根
1F16,限
1F17,冗
1F18,魚
1F19,線
1F1A,草
1F1B,聖
1F1C,保
1F1D,拳
1F1E,玉
1F1F,
1F20,バ
1F21,ば
1F22,ビ
1F23,び
1F24,ブ
1F25,ぶ
1F26,ベ
1F27,べ
1F28,ボ
1F29,ぼ
1F2A,ガ
1F2B,が
1F2C,ギ
1F2D,ぎ
1F2E,グ
1F2F,ぐ
1F30,ゲ
1F31,げ
1F32,ゴ
1F33,ご
1F34,ザ
1F35,ざ
1F36,ジ
1F37,じ
1F38,ズ
1F39,ず
1F3A,ゼ
1F3B,ぜ
1F3C,ゾ
1F3D,ぞ
1F3E,ダ
1F3F,だ
1F40,ヂ
1F41,ぢ
1F42,ヅ
1F43,づ
1F44,デ
1F45,で
1F46,ド
1F47,ど
1F48,ヴ
1F49,パ
1F4A,ぱ
1F4B,ピ
1F4C,ぴ
1F4D,プ
1F4E,ぷ
1F4F,ぺ
1F50,ぺ
1F51,ポ
1F52,ぽ
1F53,0
1F54,1
1F55,2
1F56,3
1F57,4
1F58,5
1F59,6
1F5A,7
1F5B,8
1F5C,9
1F5D,m
1F5E,h
1F5F,p
1F60,ハ
1F61,は
1F62,ヒ
1F63,ひ
1F64,フ
1F65,ふ
1F66,ヘ
1F67,へ
1F68,ホ
1F69,ほ
1F6A,カ
1F6B,か
1F6C,キ
1F6D,き
1F6E,ク
1F6F,く
1F70,ケ
1F71,け
1F72,コ
1F73,こ
1F74,サ
1F75,さ
1F76,シ
1F77,し
1F78,ス
1F79,す
1F7A,セ
1F7B,せ
1F7C,ソ
1F7D,そ
1F7E,タ
1F7F,た
1F80,チ
1F81,ち
1F82,ツ
1F83,つ
1F84,テ
1F85,て
1F86,ト
1F87,と
1F88,ウ
1F89,う
1F8A,ア
1F8B,あ
1F8C,イ
1F8D,い
1F8E,エ
1F8F,え
1F90,オ
1F91,お
1F92,ナ
1F93,な
1F94,ニ
1F95,に
1F96,ヌ
1F97,ぬ
1F98,ネ
1F99,ね
1F9A,ノ
1F9B,の
1F9C,マ
1F9D,ま
1F9E,ミ
1F9F,み
1FA0,ム
1FA1,む
1FA2,メ
1FA3,め
1FA4,モ
1FA5,も
1FA6,ラ
1FA7,ら
1FA8,リ
1FA9,り
1FAA,ル
1FAB,る
1FAC,レ
1FAD,れ
1FAE,ロ
1FAF,ろ
1FB0,ヤ
1FB1,や
1FB2,ユ
1FB3,ゆ
1FB4,ヨ
1FB5,よ
1FB6,ワ
1FB7,わ
1FB8,ン
1FB9,ん
1FBA,ヲ
1FBB,を
1FBC,ッ
1FBD,っ
1FBE,ャ
1FBF,ゃ
1FC0,ュ
1FC1,ゅ
1FC2,ョ
1FC3,ょ
1FC4,ァ
1FC5,ー
1FC6,ィ
1FC7,…
1FC8,ゥ
1FC9,！
1FCA,ェ
1FCB,？
1FCC,ォ
1FCD,、
1FCE,／
1FCF,：
1FD0,「
1FD1,」
1FD2,。
1FD3,十
1FD4,双
1FD5,域
1FD6,競
1FD7,乾
1FD8,板
1FD9,征
1FDA,病
1FDB,没
1FDC,谷
1FDD,敗
1FDE,紀
1FDF,獄
1FE0,訳
1FE1,種
1FE2,従
1FE3,彫
1FE4,順
1FE5,差
1FE6,練
1FE7,済
1FE8,史
1FE9,余
1FEA,枕
1FEB,略
1FEC,資
1FED,源
1FEE,驚
1FEF,歴
1FF0,～
1FF1,＆
1FF2,♬
1FF3,徐
1FF4,処
1FF5,刑
1FF6,扇
1FF7,郎
1FF8,国
1FF9,帝
1FFA,事
1FFB,達
1FFC,私
1FFD,前
1FFE,俺
1FFF,><

0200,ティナ
0201,ロック
0202,カイエン
0203,シャドウ
0204,エドガー
0205,マッシュ
0206,セリス
0207,ストラゴス
0208,リルム
0209,セッツァー
020A,モグ
020B,ガウ
020C,ウーマロ
020D,ゴゴ
020E,キャラE
020F,キャラF
REM,0x000D0449
02D0,ティナ「
